Country_Name,Country_Code,Quarter,Goods Balance,Services Balance,Primary Income,Secondary Income,Current Account,Capital Account,Direct Investment,Portfolio Investment,Financial Derivatives,Other Investment,Financial Account,Net Errors & Omissions,Overall Balance,Reserve Assets
Argentina,ARG,2020Q1,3925.77466793009,-985.837557507691,-3087.6357226146,264.822581730785,117.123969538585,42.4261130601901,-1593.99689369942,-675.639325425642,0.453197252497891,2846.66878739478,-511.54652969277413,-671.096612291553,-1023.093059385552,-1089.03229521499
Argentina,ARG,2020Q2,5340.76137818994,-295.192905360697,-2574.38893748594,392.14463316643,2863.32416850974,31.6239681174348,387.386819103626,1259.2767866839,3.49636311945675,2967.70549324801,3825.1519865846703,930.203849957502,7650.303973169347,-792.713475570322
Argentina,ARG,2020Q3,4068.9463281299,-601.718012112281,-2592.11784298799,275.294581063788,1150.40505409342,40.3515239240323,-1249.86488872772,2268.45479182862,-0.61779038559861,1642.51747061654,-375.64852264265846,-1566.40510066011,-751.2970452853162,-3036.1381059745
Argentina,ARG,2020Q4,1295.2158028399,-653.534291483702,-2251.43524604071,167.262548065891,-1442.49118661862,50.3608684516685,-1250.47580402809,-1281.39047602471,7.08159952110954,3758.23473198083,-1575.8369275202504,-183.706609353297,-3151.6738550404993,-2809.28697896939
Argentina,ARG,2021Q1,3241.08896199,-658.526303110674,-2503.19715395723,316.056421850085,395.421926772178,45.7775052519485,-2213.89521442746,1891.5611353144,-3.15155229257537,1055.43727284597,1409.6082485042966,968.408816480171,2819.216497008594,679.656607063962
Argentina,ARG,2021Q2,5168.1414511901,-640.663064087491,-2414.16415198499,433.386563321478,2546.7007984391,93.9022893967029,-1583.0381450697,1245.6458959761,-0.0066810909034202,-760.436799186793,1304.9224218902639,-1335.68066594554,2609.844843780527,2402.75815126156
Argentina,ARG,2021Q3,6659.1888374001,-1028.20614763679,-2606.57350760899,324.159161493158,3348.56834364748,70.2672417424284,-338.682081916765,985.550739323458,0.218187633420215,116.251401984752,1215.1933733593642,-2203.64221203054,2430.3867467187324,451.855126334499
Argentina,ARG,2021Q4,3627.0463644501,-1372.69598332315,-2248.69955806914,328.443300431429,334.094123489242,43.0409838167454,-978.572500104496,817.680347020978,-12.6336820155202,4385.59260392792,571.9840586388823,194.848951332893,1143.9681172777628,-3640.08271019
Argentina,ARG,2022Q1,2619.6188056598,-1910.3179177312,-2553.50638799101,447.459913848585,-1396.74558621383,34.2786063857351,-3124.54023307047,1933.59162237385,1.16851433590152,-4245.85156056301,-2243.233786243729,-880.766806415643,-4486.467572487467,3192.39787068
Argentina,ARG,2022Q2,3064.5822799403,-1786.7413700495,-2958.92646063515,586.156428915885,-1094.92912182846,26.9454900999955,-4297.52858913877,1840.34778985308,2.0719972863771,-1865.6339544157,-3037.342756415013,-1969.35912468655,-6074.685512830028,1283.4
Argentina,ARG,2022Q3,1144.70506558,-1998.07187900984,-2956.28546668233,399.362025481215,-3410.29025463095,82.4289223095407,-5449.45893087142,1989.71689157809,-4.89428209786956,3381.3521042297,-3608.6062974914994,-280.744965170092,-7217.212594983001,-3525.32208033
Argentina,ARG,2022Q4,5523.1582508799,-1127.77182698437,-3059.11575231942,510.647774184728,1846.91844576084,49.0645123734765,-239.23618157762,1135.29942291526,6.10357000291067,-5435.8076325446,1435.6526810859505,-460.330277048365,2871.305362171902,5969.29350229
Argentina,ARG,2023Q1,-353.286183210002,-2360.36921998938,-3376.67378311295,430.436090090953,-5659.89309622137,25.4152281351438,-4148.57446819442,3096.9806986785,3.08813293105217,-807.712569501461,-7859.726914286328,-2225.2490462001,-15719.453828572656,-6003.5087082
Argentina,ARG,2023Q2,-2025.0554033198,-1580.57360014793,-3533.04983971657,561.200851139003,-6577.4779920453,42.680502922613,-4735.86055286089,333.551877354175,-1.83816207419655,7313.4861809185,-7149.11410314521,-614.316614022476,-14298.228206290374,-10058.4534464828
Argentina,ARG,2023Q3,-1373.4922948099,-1683.91851503323,-3457.15428398592,467.454499238503,-6047.11059459055,35.7594370666245,-6072.95244268835,2368.80805694573,-2.03547836770781,-2485.18391610683,-7080.187159140029,-1068.8360016161,-14160.374318280055,-888.823378922871
Argentina,ARG,2023Q4,814.983369990099,-791.0355574006,-3135.38167685302,440.382849584472,-2671.05101467904,67.4980114544127,-5947.41211627278,-378.859441518181,10.3709854780822,6391.98984625513,-4648.096876977748,-2044.54387375312,-9296.193753955495,-4724.18615092
Argentina,ARG,2024Q1,5006.17839327,-1205.86990616684,-3972.42314028355,377.096284596645,204.981631416253,93.11471028,-5545.09291354164,1757.02750647857,0.713849431714149,1906.45282505491,2197.225947892004,1899.12960619575,4394.451895784007,4078.12468046845
Argentina,ARG,2024Q2,7118.79424033,-1096.33645075763,-3193.11520853324,781.655849756622,3610.99843079575,51.7781588954427,-1500.32541645964,-457.97206149086,-6.01942688898946,2531.31545653005,2261.0571636881505,-1401.71942600304,4522.114327376304,1694.05861199759
Argentina,ARG,2024Q3,5370.7068523499,-1565.45332913518,-2737.29591504085,371.983755665379,1439.94136383925,41.5142973978752,-1938.83976726776,4082.5783212517,18.2296322257523,849.67418164231,41.093757248311704,-1440.36190398882,82.18751449661704,-2970.54861060369
Argentina,ARG,2024Q4,4881.08482032,-1608.3219036824,-2863.54207378126,620.185598568205,1029.40644142454,63.4404355271384,243.045426312922,1660.4118236447,6.3217823801641,-5640.08518887238,-438.6775299953042,-1531.52440694698,-877.3550599906059,3291.62862653929
Bolivia,BOL,1990Q1,-0.9,-40.1,-50.8,39.8,-52.0,6.6,-5.2,0.0,0.0,50.9,-23.300000000000004,22.1,-46.6,-69.0
Bolivia,BOL,1990Q2,16.1,-41.5,-74.8,40.0,-60.2,0.0,-13.5,0.0,0.0,-52.9,-119.4,-59.2,-238.8,-53.0
Bolivia,BOL,1990Q3,23.6,-39.2,-49.9,39.8,-25.7,0.0,-0.4,0.0,0.0,-61.1,53.7,79.4,107.4,115.2
Bolivia,BOL,1990Q4,16.4,-43.9,-73.1,39.6,-61.0,0.0,-7.0,0.0,0.0,-121.0,-116.6,-55.6,-233.2,11.4
Bolivia,BOL,1991Q1,33.7,-33.4,-53.0,38.3,-14.4,0.0,-6.8,0.0,0.0,-29.8,3.1000000000000014,17.5,6.200000000000001,39.7
Bolivia,BOL,1991Q2,-18.6,-37.5,-74.9,54.8,-76.2,0.0,-17.5,0.0,0.0,-11.7,-11.399999999999999,64.8,-22.799999999999997,17.8
Bolivia,BOL,1991Q3,-9.7,-40.8,-46.8,54.5,-42.8,0.0,-12.2,0.0,0.0,-57.8,-18.200000000000003,24.6,-36.4,51.8
Bolivia,BOL,1991Q4,-49.3,-42.5,-72.3,34.9,-129.2,0.0,-13.5,0.0,0.0,-68.4,-182.4,-53.2,-364.8,-100.5
Bolivia,BOL,1992Q1,-76.4,-32.2,-39.8,39.1,-109.3,0.0,-15.2,0.0,0.0,-51.3,-44.9,64.4,-89.79999999999998,21.6
Bolivia,BOL,1992Q2,-114.7,-36.8,-61.5,57.4,-155.6,0.0,-30.4,0.0,0.0,-170.5,-104.60000000000001,51.0,-209.2,96.3
Bolivia,BOL,1992Q3,-136.0,-38.0,-40.6,82.9,-131.7,0.0,-22.8,0.0,0.0,-81.5,-110.5,21.2,-221.0,-6.2
Bolivia,BOL,1992Q4,-105.3,-39.4,-55.8,63.2,-137.3,0.0,-22.7,0.0,0.0,-132.7,-238.2,-100.9,-476.4,-82.8
Bolivia,BOL,1993Q1,-98.8,-31.5,-42.7,44.1,-128.9,0.0,-30.2,0.0,0.0,-92.2,-147.26,-18.36,-294.52,-24.86
Bolivia,BOL,1993Q2,-105.8,-32.8,-55.5,51.3,-142.8,0.0,-30.2,0.0,0.0,-103.4,-136.47,6.33,-272.94,-2.87
Bolivia,BOL,1993Q3,-88.8,-38.4,-44.1,80.1,-91.2,0.0,-30.2,0.0,0.0,-85.42,-90.02000000000001,1.18,-180.04000000000002,25.6
Bolivia,BOL,1993Q4,-102.8,-37.6,-63.6,61.4,-142.6,0.0,-31.2,0.0,0.0,-59.0,-34.300000000000004,108.3,-68.60000000000001,55.9
Bolivia,BOL,1994Q1,-6.1,-35.2,-39.3,71.8,-8.8,0.0,-32.0,0.0,0.0,-98.6,-134.9,-126.1,-269.8,-4.3
Bolivia,BOL,1994Q2,-6.0,-36.3,-51.1,57.6,-35.8,0.0,-31.7,0.0,0.0,-119.1,-199.39999999999998,-163.6,-398.79999999999995,-48.6
Bolivia,BOL,1994Q3,10.9,-33.9,-42.0,76.1,11.1,0.0,-32.1,0.0,0.0,-26.8,-3.4000000000000057,-14.5,-6.800000000000006,55.5
Bolivia,BOL,1994Q4,-29.0,-36.1,-50.1,58.5,-56.7,0.0,-32.2,0.0,0.0,-63.0,-42.2,14.5,-84.4,53.0
Bolivia,BOL,1995Q1,-76.9,-42.7,-45.5,51.3,-113.8,0.0,-49.5,0.0,0.0,7.6,-71.8,42.0,-143.6,-29.9
Bolivia,BOL,1995Q2,-68.5,-46.4,-55.5,72.6,-97.8,0.0,-107.1,0.0,0.0,-3.9,-124.4,-26.6,-248.79999999999998,-13.4
Bolivia,BOL,1995Q3,-3.5,-33.3,-49.5,44.4,-41.9,0.0,-104.8,0.0,0.0,-84.2,-107.7,-65.8,-215.39999999999998,81.3
Bolivia,BOL,1995Q4,-33.4,-35.4,-56.1,75.9,-49.0,0.0,-129.3,0.0,0.0,-105.4,-122.30000000000001,-73.3,-244.60000000000002,112.4
Bolivia,BOL,1996Q1,-59.48,-30.9,-55.0,88.6,-56.78,0.0,-91.64,0.0,0.0,0.76,-20.379999999999995,36.4,-40.76,70.5
Bolivia,BOL,1996Q2,-79.14,-32.71,-46.6,53.12,-105.33,0.0,-159.96,9.1,0.0,-46.58,-66.77000000000001,38.56,-133.54000000000002,130.67
Bolivia,BOL,1996Q3,-12.45,-57.55,-57.3,55.7,-71.6,0.0,-114.38,1.5,0.0,-55.65,-116.6,-45.0,-233.2,51.93
Bolivia,BOL,1996Q4,-84.94,-61.32,-49.3,49.58,-145.98,0.0,-106.02,-10.9,0.0,-135.4,-197.17,-51.19,-394.34,55.15
Bolivia,BOL,1997Q1,-162.4,-19.53,-53.0,73.3,-161.63,0.0,-100.0,13.3,0.0,37.0,-144.2,17.43,-288.4,-94.5
Bolivia,BOL,1997Q2,-86.8,-31.03,-46.5,71.1,-93.23,17.2,-165.7,13.3,0.0,-98.1,-87.67999999999998,-11.65,-175.35999999999999,162.82
Bolivia,BOL,1997Q3,-119.1,-22.32,-42.5,73.7,-110.22,3.3,-181.7,13.3,0.0,-73.92,-132.42,-25.5,-264.84,109.9
Bolivia,BOL,1997Q4,-185.3,-22.02,-54.5,73.4,-188.42,4.8,-280.8,13.3,0.0,-66.7,-422.79999999999995,-239.18,-845.5999999999999,-88.6
Bolivia,BOL,1998Q1,-190.3,-26.1,-41.9,68.6,-189.7,2.9,-218.5,20.3,0.0,66.9,-249.79999999999998,-63.0,-499.59999999999997,-118.5
Bolivia,BOL,1998Q2,-228.8,-30.5,-39.1,86.4,-212.0,0.0,-222.9,3.9,0.0,-201.8,-317.08000000000004,-105.08,-634.1600000000001,103.72
Bolivia,BOL,1998Q3,-143.5,-26.2,-44.9,84.2,-130.4,2.6,-243.1,25.3,0.0,7.1,-148.87,-21.07,-297.74,61.83
Bolivia,BOL,1998Q4,-164.9,-34.5,-36.0,101.4,-134.0,4.4,-262.0,25.0,0.0,-189.8,-340.68,-211.08,-681.36,86.12
Bolivia,BOL,1999Q1,-171.7,-37.7,-56.4,71.2,-194.6,0.0,-243.4,32.3,0.0,51.5,-242.3,-47.7,-484.59999999999997,-82.7
Bolivia,BOL,1999Q2,-71.8,-29.7,-44.2,86.3,-59.4,0.0,-175.1,1.4,0.0,12.9,-122.19999999999999,-62.8,-244.39999999999998,38.6
Bolivia,BOL,1999Q3,-87.5,-30.3,-59.4,103.0,-74.2,0.0,-189.3,22.6,0.0,30.0,-123.00000000000001,-48.8,-246.0,13.7
Bolivia,BOL,1999Q4,-202.5,-46.9,-36.0,125.6,-159.8,0.0,-399.9,5.0,0.0,-21.7,-354.29999999999995,-194.5,-708.5999999999999,62.3
Bolivia,BOL,2000Q1,-158.48399622,-38.808,-67.745,77.55,-187.48699622,0.0,-185.01,-22.6,0.0,79.917496,-191.853504,-4.36650777999997,-383.7070079999999,-64.161
Bolivia,BOL,2000Q2,-122.61906757,-47.52,-54.12,89.92,-134.33906757,0.0,-173.67,-18.7,0.0,-8.03367,-200.52166999999994,-66.1826024299999,-401.0433399999999,-0.117999999999976
Bolivia,BOL,2000Q3,-86.62704616,-16.51,-58.535,98.71,-62.9620461600001,0.0,-153.95,-13.7,0.0,237.757616,1.4216160000000286,64.3836621600001,2.843232000000029,-68.686
Bolivia,BOL,2000Q4,-103.33779402,-33.91,-44.894,120.58,-61.56179402,0.0,-220.92,-0.4,0.0,17.83633,-109.3206699999999,-47.7588759799999,-218.6413399999998,94.1630000000001
Bolivia,BOL,2001Q1,-100.2727912759,-19.4918975,-57.21,94.64,-82.3346887759,0.0,-160.632,8.81,0.0,166.911,-111.424,-29.0893112241,-222.848,-126.513
Bolivia,BOL,2001Q2,-141.4793020339,-14.978862238,-54.53,117.54,-93.4481642719,0.0,-146.299,7.54,0.0,-24.845,-74.96300000000001,18.4851642719,-149.92600000000002,88.641
Bolivia,BOL,2001Q3,-62.251075245618,-10.214431,-56.46,95.64,-33.285506245618,0.0,-120.13,3.38,0.0,104.172,-55.160000000000004,-21.874493754382,-110.32000000000001,-42.582
Bolivia,BOL,2001Q4,-87.339405554862,-22.71776518,-43.146,88.26,-64.943170734862,0.0,-276.115,3.28,0.0,-10.311,-235.21,-170.266829265138,-470.41999999999996,47.936
Bolivia,BOL,2002Q1,-115.04328739,-16.9592453,-51.2,89.16,-94.04253269,0.0,-205.23,-0.68,0.0,90.696,-249.953,-155.91046731,-499.906,-134.739
Bolivia,BOL,2002Q2,-138.18283715,-17.84018572,-46.56,96.4,-106.18302287,0.0,-86.3,2.79,0.0,-55.493,-220.90099999999998,-114.71797713,-441.802,-81.898
Bolivia,BOL,2002Q3,-116.617209026678,-21.370586,-53.08,101.22,-89.8477950266778,0.0,-221.898,-111.23,0.0,-106.174,-423.923,-334.075204973322,-847.8459999999998,15.379
Bolivia,BOL,2002Q4,-84.515250527799,-6.15427982363249,-53.84,82.65,-61.8595303514321,0.0,-160.515,128.46,0.0,36.808,-96.61899999999997,-34.7594696485679,-193.238,-101.372
Bolivia,BOL,2003Q1,-40.59669625,-32.2907566,-76.16,94.87,-54.17745285,1.75,30.47,-3.78,0.0,105.367,20.963000000000022,73.39045285,41.92600000000002,-111.094
Bolivia,BOL,2003Q2,7.56839850999999,-25.5015943,-73.01,73.334,-17.60919579,1.75,-48.37,35.17,0.0,-205.515,-31.85099999999997,-15.99180421,-63.70199999999997,186.864
Bolivia,BOL,2003Q3,25.168064699534,-5.966137448,-74.5434323894804,119.979113930243,64.6376087922964,1.75,-40.03,4.66,0.0,189.025735618133,173.0040687661513,106.616459973856,346.00813753230375,19.3483331480183
Bolivia,BOL,2003Q4,3.14712968689102,-18.436197666,-78.8969112683947,176.929906511871,82.743927264367,1.75,-136.69,32.12,0.0,-203.251519630342,-251.0606417631249,-335.554569027492,-502.1212835262499,56.7608778672171
Bolivia,BOL,2004Q1,65.127499830875,-19.85545171,-97.26774628712,108.675318131572,56.6796199653263,2.0,-52.21,24.1,0.0,-23.6693501144177,-148.48532854221708,-207.164948507543,-296.97065708443375,-96.7059784277994
Bolivia,BOL,2004Q2,110.35555826434,-28.99391579,-96.283242096428,114.881084381368,99.9594847592807,2.0,-5.38,-14.64,0.0,-44.7111019255668,-122.3155243142681,-224.275009073549,-244.6310486285364,-57.5844223887013
Bolivia,BOL,2004Q3,139.48818083021,-21.8923549352,-88.556958036304,128.074335842456,157.113203701161,2.0,33.27,-23.12,0.0,-39.5134339447285,132.4498349142845,-26.663368786876,264.89966982856953,161.813268859013
Bolivia,BOL,2004Q4,4.55243390944803,-17.7207132268,-102.545594274383,139.461016497073,23.7471429053382,2.0,-38.31,49.04,0.0,-304.408018007358,-143.941162886934,-169.688305792272,-287.8823257738678,149.736855120424
Bolivia,BOL,2005Q1,72.94824319102,-3.37321903,-87.1925338770825,124.904262517446,107.286752801384,0.0,5.07,20.477552,0.0,54.2901407330657,-9.36640213436371,-116.653154935748,-18.73280426872772,-89.2040948674294
Bolivia,BOL,2005Q2,94.670182063331,-2.30949951999998,-97.7051651429676,150.6066968717,145.262214272063,0.0,19.7300000000001,104.067891,0.0,-91.5263413564943,144.1589070257848,-1.10330724627799,288.31781405156977,111.887357382279
Bolivia,BOL,2005Q3,132.422430341091,-5.49619659344801,-90.5715313040844,143.683901243881,180.038603687439,0.0,51.41,16.910168,0.0,-17.9116024927298,229.2363657285002,49.197762041062,458.4727314570012,178.82780022123
Bolivia,BOL,2005Q4,139.595601136607,-13.609070679792,-100.94076188165,164.805834571601,189.851603146767,0.0,165.41,11.973121,0.0,-543.990632402394,-104.68131247449503,-294.532915621262,-209.36262494899006,261.926198927899
Bolivia,BOL,2006Q1,152.600513150943,-20.83881718,-106.785521687376,160.659293260101,185.635467543673,293.0,-79.593457,46.6258929999999,0.0,301.437258735219,431.5366054225859,-47.098862121087,863.073210845172,163.066910687367
Bolivia,BOL,2006Q2,192.246855953932,-36.14365117,-100.871878443462,206.454143516329,261.685469856794,0.0,105.51,-48.0020588486352,0.0,43.1413976034818,551.7964202297046,290.11095037291,1103.5928404594088,451.147081474858
Bolivia,BOL,2006Q3,400.89458937019,-26.69694377,-87.2830289869354,197.369803224594,484.284419837852,1511.3,-121.86,-53.006804505402,0.0,1558.44695820843,1790.9282194301409,-204.656200407712,3581.8564388602813,407.348065727113
Bolivia,BOL,2006Q4,284.112472145524,-53.71538694,-102.306778274757,257.776652393221,385.866959323992,0.0,-181.82,29.2916211180124,0.0,139.099428621768,251.38234148835042,-134.484617835641,502.76468297670147,264.81129174857
Bolivia,BOL,2007Q1,155.547678320842,-65.16200524,-90.5151438260934,288.370246458103,288.24077571285,1171.0,0.354611738504402,35.57034183,0.0,1319.14994469911,1683.7447869920275,224.50401127918,3367.489573984057,328.669888724413
Bolivia,BOL,2007Q2,228.58115642654,-27.29720363,-144.811548371169,291.285154568882,347.75755899425,0.0,-69.0811262431325,16.56481373,0.0,-4.0038966022804,299.0417410420181,-48.715817952232,598.0834820840361,355.561950157431
Bolivia,BOL,2007Q3,292.92767869443,-51.168062199995,-114.723086634817,329.056415081355,456.09294494098,0.0,-106.979656676038,3.86272213,0.0,-149.059884679446,520.465092899377,64.372147958397,1040.9301857987539,772.641912124861
Bolivia,BOL,2007Q4,342.2967111131,-61.19558155,-139.387840883452,357.441578986033,499.15486766568,0.0,-187.588070357637,-26.09464628,0.0,-110.68503212853,156.438910625395,-342.715957040285,312.8778212507901,480.806659391562
Bolivia,BOL,2008Q1,441.35293031811,-39.3117594,-155.381523132701,306.573163971567,553.23281175698,0.0,-252.431868084869,11.8495063064864,0.0,31.3289471227149,616.4957516009492,63.2629398439691,1232.9915032018985,825.749166256617
Bolivia,BOL,2008Q2,354.21915659621,-53.50540816,-121.10568577405,308.336099886671,487.94416254883,0.0,33.736830673805,63.4456677194125,0.0,-192.884396897497,797.1708674624836,309.226704913654,1594.3417349249676,892.872765966763
Bolivia,BOL,2008Q3,410.47716622027,-76.36428954,-129.506876585177,349.88608656746,554.49208666256,0.0,-199.210567826075,-4.62226902362412,0.0,-112.353765295433,395.6368678397819,-158.855218822778,791.273735679564,711.823469984914
Bolivia,BOL,2008Q4,301.31,-93.22,-130.39,319.33,397.03,0.0,-91.43,137.42,0.0,204.82,194.40999999999997,-202.62,388.81999999999994,-56.4
Bolivia,BOL,2009Q1,80.71,-66.76,-145.34,310.22,178.83,22.5,-131.93,162.74,0.0,13.8,48.269999999999996,-153.06,96.54000000000002,3.66
Bolivia,BOL,2009Q2,206.1,-27.61,-186.2,290.9,283.19,0.0,-39.89,84.4,0.0,48.17,221.58,-61.61,443.15999999999997,128.9
Bolivia,BOL,2009Q3,222.86,-87.8,-144.15,304.27,295.18,0.0,-103.25,-78.88,0.0,232.15,227.74,-67.44,455.4800000000001,177.72
Bolivia,BOL,2009Q4,56.59,-109.92,-198.1,307.77,56.34,77.3,-144.97,-14.62,0.0,117.16,-27.070000000000007,-160.71,-54.14000000000003,15.36
Bolivia,BOL,2010Q1,200.00828343633,-95.08436157,-144.609539936425,250.760569674039,211.07495160395,0.0,-50.989095320551,-106.128531512923,0.0,-82.2675533295976,-265.6364951756388,-476.711446779589,-531.2729903512777,-26.2513150125672
Bolivia,BOL,2010Q2,342.13623628861,-83.96271295,-254.554712022072,250.087472338091,253.70628365463,0.0,-171.840427568832,-15.519093678474,0.0,-60.9128548007218,-137.81704854708983,-391.52333220172,-275.6340970941798,110.455327500938
Bolivia,BOL,2010Q3,406.14414862322,-101.48667083,-276.52043707677,264.691107965255,292.8281486817,0.0,-255.915092560923,-11.4061601538326,0.0,133.840273809551,149.55859509160743,-143.269553590093,299.11719018321446,283.039573996812
Bolivia,BOL,2010Q4,174.23769859664,-160.58528282,-213.253621111682,315.73749148933,116.13628615429,0.0,-172.058735098042,42.9061758269827,0.0,-109.789612035819,318.1768315533237,202.040545399034,636.3536631066477,557.119002860202
Bolivia,BOL,2011Q1,212.87143292675,-140.992156549338,-204.460967457164,276.31564617668,143.73395509693,0.0,-200.960667567673,-199.074656166573,0.0,-175.227080016547,60.133118886709894,-83.60083621022,120.2662377734199,635.395522637503
Bolivia,BOL,2011Q2,343.73174417965,-138.161915152168,-202.855313809302,334.280928668793,336.99544388697,0.0,-175.549459530554,86.126245116589,0.0,180.110454471711,220.42044207427102,-116.575001812699,440.840884148542,129.733202016525
Bolivia,BOL,2011Q3,434.25010065868,-174.708007815659,-439.691327665998,292.13182366368,111.98258884071,0.0,-390.804065845968,-36.1042872219048,0.0,-132.591560232087,65.8724134721183,-46.1101753685917,131.7448269442366,625.372326772078
Bolivia,BOL,2011Q4,57.61531181935,-248.833034863986,-138.753618634811,274.464289195529,-55.5070524839201,0.0,-91.3521107294093,-6.94922732189463,0.0,-380.469004084827,291.41791335933704,346.924965843257,582.835826718674,770.188255495468
